id,title,season,episode,img_src,youtube_src,colors
282,Haven in the Valley,22,9,https://www.twoinchbrush.com/images/painting9.png,https://www.youtube.com/embed/Qccgam514ds,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
283,Wintertime Blues,22,10,https://www.twoinchbrush.com/images/painting10.png,https://www.youtube.com/embed/dbMJVM4iL2Q,"Alizarin Crimson, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown"
284,Pastel Seascape,22,11,https://www.twoinchbrush.com/images/painting11.png,https://www.youtube.com/embed/K4aud_SpFDQ,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
285,Country Creek,22,12,https://www.twoinchbrush.com/images/painting12.png,https://www.youtube.com/embed/JDa6JPcqy88,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
286,Silent Forest,22,13,https://www.twoinchbrush.com/images/painting13.png,https://www.youtube.com/embed/AE1GKcL3NuI,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
287,Frosty Winter Morn,23,1,https://www.twoinchbrush.com/images/painting295.png,https://www.youtube.com/embed/1-9_enMBquw,"Alizarin Crimson, Cadmium Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown"
288,Forest Edge,23,2,https://www.twoinchbrush.com/images/painting296.png,https://www.youtube.com/embed/puGk2iFvvp0,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
289,Mountain Ridge Lake,23,3,https://www.twoinchbrush.com/images/painting297.png,https://www.youtube.com/embed/Hq-z06i6HCs,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
290,Reflections of Gold,23,4,https://www.twoinchbrush.com/images/painting298.png,https://www.youtube.com/embed/8f9CCnqJ_1Y,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Titanium White, Van Dyke Brown, Yellow Ochre"
291,Quiet Cove,23,5,https://www.twoinchbrush.com/images/painting299.png,https://www.youtube.com/embed/cR9hTbSomx4,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
292,Rivers Peace,23,6,https://www.twoinchbrush.com/images/painting300.png,https://www.youtube.com/embed/flCWS9LB4Ks,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
293,At Dawn's Light,23,7,https://www.twoinchbrush.com/images/painting301.png,https://www.youtube.com/embed/HFdTxqEznIk,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Midnight Black, Prussian Blue, Titanium White, Van Dyke Brown, Yellow Ochre"
294,Valley Waterfall,23,8,https://www.twoinchbrush.com/images/painting302.png,https://www.youtube.com/embed/VYcsYzzRae4,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
295,Toward Days End,23,9,https://www.twoinchbrush.com/images/painting303.png,https://www.youtube.com/embed/cFi_fJl40BA,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
296,Falls in the Glen,23,10,https://www.twoinchbrush.com/images/painting304.png,https://www.youtube.com/embed/txAtX-VyVNc,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
297,Frozen Beauty in Vignette,23,11,https://www.twoinchbrush.com/images/painting305.png,https://www.youtube.com/embed/H15kV1wbDG4,"Bright Red, Dark Sienna, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Titanium White, Van Dyke Brown, Yellow Ochre"
298,Crimson Tide,23,12,https://www.twoinchbrush.com/images/painting306.png,https://www.youtube.com/embed/Y7SDU4i6Fco,"Alizarin Crimson, Cadmium Yellow, Dark Sienna, Midnight Black, Phthalo Blue, Titanium White, Van Dyke Brown, Yellow Ochre"
299,Winter Bliss,23,13,https://www.twoinchbrush.com/images/painting307.png,https://www.youtube.com/embed/yInYwy6AsDQ,"Alizarin Crimson, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown"
300,Gray Mountain,24,1,https://www.twoinchbrush.com/images/painting308.png,https://www.youtube.com/embed/4XxClvPZ1RE,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
301,Wayside Pond,24,2,https://www.twoinchbrush.com/images/painting309.png,https://www.youtube.com/embed/FPW2FwK4IOo,"Alizarin Crimson, Black Gesso, Bright Red, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
302,Teton Winter,24,3,https://www.twoinchbrush.com/images/painting310.png,https://www.youtube.com/embed/I4h6TC4CPJY,"Alizarin Crimson, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White"
303,Little Home in the Meadow,24,4,https://www.twoinchbrush.com/images/painting311.png,https://www.youtube.com/embed/nU1zV93N-kI,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Yellow Ochre"
304,A Pretty Autumn Day,24,5,https://www.twoinchbrush.com/images/painting312.png,https://www.youtube.com/embed/HWedDS3p7XI,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Yellow Ochre"
305,Mirrored Images,24,6,https://www.twoinchbrush.com/images/painting313.png,https://www.youtube.com/embed/i29frkR1T98,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
306,Back-Country Path,24,7,https://www.twoinchbrush.com/images/painting314.png,https://www.youtube.com/embed/2iNMoQB1Pe8,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Yellow Ochre"
307,Graceful Waterfall,24,8,https://www.twoinchbrush.com/images/painting315.png,https://www.youtube.com/embed/fBh1nA4pMDY,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
308,Icy Lake,24,9,https://www.twoinchbrush.com/images/painting316.png,https://www.youtube.com/embed/AmBDmgta3l4,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
309,Rowboat on the Beach,24,10,https://www.twoinchbrush.com/images/painting317.png,https://www.youtube.com/embed/hfvhXOvg43w,"Alizarin Crimson, Cadmium Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Yellow Ochre"
310,Portrait of Winter,24,11,https://www.twoinchbrush.com/images/painting318.png,https://www.youtube.com/embed/JLnIUGOupOA,"Alizarin Crimson, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White"
311,The Footbridge,24,12,https://www.twoinchbrush.com/images/painting319.png,https://www.youtube.com/embed/RqtDliGeyTg,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
312,Snowbound Cabin,24,13,https://www.twoinchbrush.com/images/painting320.png,https://www.youtube.com/embed/obSLZWXmDak,"Alizarin Crimson, Black Gesso, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White"
313,Hide A Way Cove,25,1,https://www.twoinchbrush.com/images/painting321.png,https://www.youtube.com/embed/l_HqMYquc08,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
314,Enchanted Falls Oval,25,2,https://www.twoinchbrush.com/images/painting322.png,https://www.youtube.com/embed/HklPkQ0lSKA,"Alizarin Crimson, Black Gesso, Indian Yellow, Sap Green, Titanium White, Yellow Ochre"
315,Not Quite Spring,25,3,https://www.twoinchbrush.com/images/painting323.png,https://www.youtube.com/embed/N_u6x7LeyTM,"Alizarin Crimson, Black Gesso, Cadmium Yellow, Dark Sienna, Midnight Black, Prussian Blue, Titanium White, Van Dyke Brown, Yellow Ochre"
316,Splashes of Autumn,25,4,https://www.twoinchbrush.com/images/painting324.png,https://www.youtube.com/embed/YcbaMqq_X8s,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
317,Summer in the Mountain,25,5,https://www.twoinchbrush.com/images/painting325.png,https://www.youtube.com/embed/gmCXgS38NDc,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
318,Oriental Falls,25,6,https://www.twoinchbrush.com/images/painting326.png,https://www.youtube.com/embed/v8Znj8bbmCQ,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
319,Autumn Palette,25,7,https://www.twoinchbrush.com/images/painting327.png,https://www.youtube.com/embed/HWrvW-NgaOY,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
320,Cypress Swamp,25,8,https://www.twoinchbrush.com/images/painting328.png,https://www.youtube.com/embed/FdIUHudQABI,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
321,Downstream View,25,9,https://www.twoinchbrush.com/images/painting329.png,https://www.youtube.com/embed/KsDPg5HZYNw,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
322,Just Before the Storm,25,10,https://www.twoinchbrush.com/images/painting330.png,https://www.youtube.com/embed/Rh-jKrMrmOA,"Alizarin Crimson, Cadmium Yellow, Dark Sienna, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown"
323,Fisherman's Paradise,25,11,https://www.twoinchbrush.com/images/painting331.png,https://www.youtube.com/embed/uJLK85uU5mA,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
324,Desert Hues,25,12,https://www.twoinchbrush.com/images/painting332.png,https://www.youtube.com/embed/UUNNXGVNTuI,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
325,The Property Line,25,13,https://www.twoinchbrush.com/images/painting333.png,https://www.youtube.com/embed/ivesI3rU7dU,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
326,In the Stillness of Morning,26,1,https://www.twoinchbrush.com/images/painting334.png,https://www.youtube.com/embed/5rfGa1_iJpw,"Alizarin Crimson, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
327,Delightful Meadow Home,26,2,https://www.twoinchbrush.com/images/painting335.png,https://www.youtube.com/embed/tWoInh2USOs,"Alizarin Crimson, Bright Red, Cadmium Yellow, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Yellow Ochre"
328,First Snow,26,3,https://www.twoinchbrush.com/images/painting336.png,https://www.youtube.com/embed/raAkJKeo0Sk,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
329,Lake in the Valley,26,4,https://www.twoinchbrush.com/images/painting337.png,https://www.youtube.com/embed/KvJmSrErm20,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
330,A Trace of Spring,26,5,https://www.twoinchbrush.com/images/painting338.png,https://www.youtube.com/embed/JMPwj3u4ZTA,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
331,An Arctic Winter Day,26,6,https://www.twoinchbrush.com/images/painting339.png,https://www.youtube.com/embed/9BHWlbjd95c,"Alizarin Crimson, Dark Sienna, Midnight Black, Prussian Blue, Titanium White, Van Dyke Brown"
332,Snow Birch,26,7,https://www.twoinchbrush.com/images/painting340.png,https://www.youtube.com/embed/wKeemvioVrM,"Black Gesso, Indian Yellow, Phthalo Blue, Prussian Blue, Titanium White"
333,Early Autumn,26,8,https://www.twoinchbrush.com/images/painting341.png,https://www.youtube.com/embed/SLQXlFLoqQc,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
334,Tranquil Wooded Stream,26,9,https://www.twoinchbrush.com/images/painting342.png,https://www.youtube.com/embed/lSeRrm5ZK9c,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
335,Purple Mountain Range,26,10,https://www.twoinchbrush.com/images/painting343.png,https://www.youtube.com/embed/nkDA_R-XmqA,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
336,Storm's A Comin,26,11,https://www.twoinchbrush.com/images/painting344.png,https://www.youtube.com/embed/EHD9u-lo2wc,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Midnight Black, Phthalo Blue, Phthalo Green, Titanium White, Van Dyke Brown"
337,Sunset Aglow,26,12,https://www.twoinchbrush.com/images/painting345.png,https://www.youtube.com/embed/gMEZp47VKC0,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
338,Evening at the Falls,26,13,https://www.twoinchbrush.com/images/painting346.png,https://www.youtube.com/embed/RulXVcpgpqw,"Black Gesso, Cadmium Yellow, Liquid Clear, Midnight Black, Prussian Blue, Sap Green, Titanium White"
339,Twilight Beauty,27,1,https://www.twoinchbrush.com/images/painting347.png,https://www.youtube.com/embed/0mJqzzeWyXs,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Titanium White, Van Dyke Brown"
340,Angler's Haven,27,2,https://www.twoinchbrush.com/images/painting348.png,https://www.youtube.com/embed/XlwfcXZ0AIU,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Black, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
341,Rustic Winter Woods,27,3,https://www.twoinchbrush.com/images/painting349.png,https://www.youtube.com/embed/3q8Zi9480lw,"Alizarin Crimson, Cadmium Yellow, Indian Yellow, Midnight Black, Sap Green, Titanium White"
342,Wilderness Falls,27,4,https://www.twoinchbrush.com/images/painting350.png,https://www.youtube.com/embed/gxd0MPX8c6I,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Black, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
343,Winter at the Farm,27,5,https://www.twoinchbrush.com/images/painting351.png,https://www.youtube.com/embed/LeIVNKnWz7o,"Alizarin Crimson, Dark Sienna, Liquid Clear, Midnight Black, Prussian Blue, Titanium White, Van Dyke Brown"
344,Daisies at Dawn,27,6,https://www.twoinchbrush.com/images/painting352.png,https://www.youtube.com/embed/_kkZcIgocBM,"Alizarin Crimson, Bright Red, Cadmium Yellow, Indian Yellow, Midnight Black, Sap Green, Titanium White, Yellow Ochre"
345,A Spectacular View,27,7,https://www.twoinchbrush.com/images/painting353.png,https://www.youtube.com/embed/7R9HcaDT9P4,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
346,Daybreak,27,8,https://www.twoinchbrush.com/images/painting354.png,https://www.youtube.com/embed/crWDcTvDmec,"Alizarin Crimson, Cadmium Yellow, Dark Sienna, Midnight Black, Prussian Blue, Titanium White, Van Dyke Brown"
347,Island Paradise,27,9,https://www.twoinchbrush.com/images/painting355.png,https://www.youtube.com/embed/Cg3XAVhAas0,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Titanium White, Van Dyke Brown, Yellow Ochre"
348,Sunlight in the Shadows,27,10,https://www.twoinchbrush.com/images/painting356.png,https://www.youtube.com/embed/xgjQ0v2d9mE,"Alizarin Crimson, Black Gesso, Liquid Clear, Midnight Black, Titanium White, Van Dyke Brown, Yellow Ochre"
349,Splendor of a Snowy Winter,27,11,https://www.twoinchbrush.com/images/painting357.png,https://www.youtube.com/embed/JdXCoxkOdwQ,"Alizarin Crimson, Dark Sienna, Liquid Black, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown"
350,Forest River,27,12,https://www.twoinchbrush.com/images/painting358.png,https://www.youtube.com/embed/wrbGlR22K0Q,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
351,Golden Glow of Morning,27,13,https://www.twoinchbrush.com/images/painting359.png,https://www.youtube.com/embed/qXElmiqzcI0,"Alizarin Crimson, Bright Red, Cadmium Yellow, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Yellow Ochre"
352,Fisherman's Trail,28,1,https://www.twoinchbrush.com/images/painting360.png,https://www.youtube.com/embed/VnZEpic2UzU,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
353,A Warm Winter,28,2,https://www.twoinchbrush.com/images/painting361.png,https://www.youtube.com/embed/_TTdw3YnXuo,"Alizarin Crimson, Bright Red, Cadmium Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Yellow Ochre"
354,Under Pastel Skies,28,3,https://www.twoinchbrush.com/images/painting362.png,https://www.youtube.com/embed/lzODyJS2ZIg,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
355,Golden Rays of Sunshine,28,4,https://www.twoinchbrush.com/images/painting363.png,https://www.youtube.com/embed/zxj3xLDNxo0,"Alizarin Crimson, Black Gesso, Indian Yellow, Liquid Clear, Phthalo Blue, Prussian Blue, Sap Green, Titanium White"
356,The Magic of Fall,28,5,https://www.twoinchbrush.com/images/painting364.png,https://www.youtube.com/embed/bSm3fmEyJ20,"Alizarin Crimson, Bright Red, Cadmium Yellow, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Yellow Ochre"
357,Glacier Lake,28,6,https://www.twoinchbrush.com/images/painting365.png,https://www.youtube.com/embed/TohG7F8M3Ls,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
358,The Old Weathered Barn,28,7,https://www.twoinchbrush.com/images/painting366.png,https://www.youtube.com/embed/NYUIIBFj0iQ,"Alizarin Crimson, Bright Red, Cadmium Yellow, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Yellow Ochre"
359,Deep Forest Falls,28,8,https://www.twoinchbrush.com/images/painting367.png,https://www.youtube.com/embed/urHQRbRNuYI,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
360,Winter's Grace,28,9,https://www.twoinchbrush.com/images/painting368.png,https://www.youtube.com/embed/mxJ2On9wyvY,"Midnight Black, Phthalo Blue, Prussian Blue, Titanium White"
361,Splendor of Autumn,28,10,https://www.twoinchbrush.com/images/painting369.png,https://www.youtube.com/embed/hEyR2FDp-00,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
362,Tranquil Seas,28,11,https://www.twoinchbrush.com/images/painting370.png,https://www.youtube.com/embed/kN1DP_yqs-A,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Yellow Ochre"
363,Mountain Serenity,28,12,https://www.twoinchbrush.com/images/painting371.png,https://www.youtube.com/embed/wc_YVijYjT4,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
364,Home Before Nightfall,28,13,https://www.twoinchbrush.com/images/painting372.png,https://www.youtube.com/embed/22SiIDvyJeM,"Alizarin Crimson, Bright Red, Cadmium Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Yellow Ochre"
365,Island in the Wilderness,29,1,https://www.twoinchbrush.com/images/painting373.png,https://www.youtube.com/embed/lLWEXRAnQd0,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
366,Autumn Oval,29,2,https://www.twoinchbrush.com/images/painting374.png,https://www.youtube.com/embed/2XnIdinwot0,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
367,Seasonal Progression,29,3,https://www.twoinchbrush.com/images/painting375.png,https://www.youtube.com/embed/T2G5waMfQ-g,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
368,Light at the Summit,29,4,https://www.twoinchbrush.com/images/painting376.png,https://www.youtube.com/embed/HOdS-G8p1KE,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
369,Countryside Barn,29,5,https://www.twoinchbrush.com/images/painting377.png,https://www.youtube.com/embed/G7Etn7QMeO4,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
370,Mountain Lake Falls,29,6,https://www.twoinchbrush.com/images/painting378.png,https://www.youtube.com/embed/dNEp3hoHSDI,"Alizarin Crimson, Cadmium Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown"
371,Cypress Creek,29,7,https://www.twoinchbrush.com/images/painting379.png,https://www.youtube.com/embed/Tnb2cXKKuWM,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
372,Trapper's Cabin,29,8,https://www.twoinchbrush.com/images/painting380.png,https://www.youtube.com/embed/chhCkmp0RG8,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
373,Storm on the Horizon,29,9,https://www.twoinchbrush.com/images/painting381.png,https://www.youtube.com/embed/pA_2paUhBAQ,"Alizarin Crimson, Bright Red, Dark Sienna, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
374,Pot O' Posies,29,10,https://www.twoinchbrush.com/images/painting382.png,https://www.youtube.com/embed/2zv_S_uVoVQ,"Alizarin Crimson, Black Gesso, Bright Red, Midnight Black, Prussian Blue, Sap Green"
375,A Perfect Winter Day,29,11,https://www.twoinchbrush.com/images/painting383.png,https://www.youtube.com/embed/Io4fwhacpEs,"Alizarin Crimson, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown"
